Sr_No,Round,Institute,Program,Stream,Quota,Category,Seat_Gender,Opening_Rank,Closing_Rank,Remark
5991,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science and Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,425328.0,467393.0,Fresh and Upgraded Only
5992,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,230825.0,368776.0,Fresh and Upgraded Only
5993,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,241299.0,340137.0,Fresh and Upgraded Only
5994,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,528809.0,641405.0,Fresh and Upgraded Only
5995,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electrical Engineering,B.Tech,Home State,BC(Girl),Female Seats,921906.0,921906.0,Fresh and Upgraded Only
5996,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electrical Engineering,B.Tech,Home State,BC,Both Male and Female Seats,922274.0,1019658.0,Fresh and Upgraded Only
5997,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electrical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,733445.0,733445.0,Fresh and Upgraded Only
5998,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electrical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,656653.0,894661.0,Fresh and Upgraded Only
5999,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electrical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,564106.0,708826.0,Fresh and Upgraded Only
6000,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electrical Engineering,B.Tech,Home State,SC,Both Male and Female Seats,1196532.0,1373998.0,Fresh and Upgraded Only
6001,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electronics and Communication Engineering,B.Tech,Home State,BC(Girl),Female Seats,552065.0,552065.0,Fresh and Upgraded Only
6002,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electronics and Communication Engineering,B.Tech,Home State,BC,Both Male and Female Seats,559621.0,756947.0,Fresh and Upgraded Only
6003,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electronics and Communication Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,563462.0,613543.0,Fresh and Upgraded Only
6004,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electronics and Communication Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,487838.0,513553.0,Fresh and Upgraded Only
6005,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,360404.0,559397.0,Fresh and Upgraded Only
6006,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Electronics and Communication Engineering,B.Tech,Home State,SC,Both Male and Female Seats,1078863.0,1195361.0,Fresh and Upgraded Only
6007,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,754870.0,1350350.0,Fresh and Upgraded Only
6008,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Mechanical Engineering,B.Tech,Home State,SC,Both Male and Female Seats,1459196.0,1459196.0,Fresh and Upgraded Only
6009,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,BC(Girl),Female Seats,326289.0,326289.0,Fresh and Upgraded Only
6010,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,BC,Both Male and Female Seats,449112.0,492511.0,Fresh and Upgraded Only
6011,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,EWS(GL),Female Seats,386895.0,386895.0,Fresh and Upgraded Only
6012,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,429738.0,498323.0,Fresh and Upgraded Only
6013,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,OPEN(GIRL),Female Seats,323352.0,323352.0,Fresh and Upgraded Only
6014,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,OPEN,Both Male and Female Seats,306374.0,364546.0,Fresh and Upgraded Only
6015,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,SC(Girl),Female Seats,726839.0,726839.0,Fresh and Upgraded Only
6016,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,SC,Both Male and Female Seats,584597.0,668537.0,Fresh and Upgraded Only
6017,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & Finance Management),B.Tech,Home State,BC(Girl),Female Seats,471664.0,471664.0,Fresh and Upgraded Only
6018,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & Finance Management),B.Tech,Home State,BC,Both Male and Female Seats,527847.0,569439.0,Fresh and Upgraded Only
6019,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & Finance Management),B.Tech,Home State,EWS(GL),Female Seats,655550.0,655550.0,Fresh and Upgraded Only
6020,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & Finance Management),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,535683.0,545210.0,Fresh and Upgraded Only
6021,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & Finance Management),B.Tech,Home State,OPEN(GIRL),Female Seats,402868.0,421991.0,Fresh and Upgraded Only
6022,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & Finance Management),B.Tech,Home State,OPEN,Both Male and Female Seats,365550.0,523934.0,Fresh and Upgraded Only
6023,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & Finance Management),B.Tech,Home State,SC(Girl),Female Seats,858075.0,858075.0,Fresh and Upgraded Only
6024,Round 2,"Dr. Shakuntala Misra National Rehabilitation University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & Finance Management),B.Tech,Home State,SC,Both Male and Female Seats,823576.0,931906.0,Fresh and Upgraded Only
6025,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,761149.0,1169521.0,Fresh and Upgraded Only
6026,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Computer Science and Engineering,B.Tech,Home State,BC(Girl),Female Seats,889312.0,1239767.0,Fresh and Upgraded Only
6027,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Computer Science and Engineering,B.Tech,Home State,BC,Both Male and Female Seats,621719.0,884510.0,Fresh and Upgraded Only
6028,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Computer Science and Engineering,B.Tech,Home State,EWS(GL),Female Seats,558787.0,663015.0,Fresh and Upgraded Only
6029,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Computer Science and Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,596193.0,886830.0,Fresh and Upgraded Only
6030,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,376279.0,539725.0,Fresh and Upgraded Only
6031,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,339520.0,585049.0,Fresh and Upgraded Only
6032,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Computer Science and Engineering,B.Tech,Home State,SC(Girl),Female Seats,719860.0,1001602.0,Fresh and Upgraded Only
6033,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,589984.0,1237456.0,Fresh and Upgraded Only
6034,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Electrical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,715591.0,1321173.0,Fresh and Upgraded Only
6035,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Electronics and Communication Engineering,B.Tech,Home State,BC,Both Male and Female Seats,1382967.0,1382967.0,Fresh and Upgraded Only
6036,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Electronics and Communication Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,1265121.0,1279309.0,Fresh and Upgraded Only
6037,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Electronics and Communication Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,847551.0,1391824.0,Fresh and Upgraded Only
6038,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Electronics and Communication Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,762125.0,1226475.0,Fresh and Upgraded Only
6039,Round 2,"Dr. Bhim Rao Ambedkar University, Agra",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,327953.0,327953.0,Fresh and Upgraded Only
6040,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,664473.0,1306828.0,Fresh and Upgraded Only
6041,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science and Engineering,B.Tech,Home State,BC(Girl),Female Seats,647328.0,720608.0,Fresh and Upgraded Only
6042,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science and Engineering,B.Tech,Home State,BC,Both Male and Female Seats,539458.0,692034.0,Fresh and Upgraded Only
6043,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science and Engineering,B.Tech,Home State,EWS(GL),Female Seats,679927.0,679927.0,Fresh and Upgraded Only
6044,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science and Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,591242.0,684173.0,Fresh and Upgraded Only
6045,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,259552.0,375485.0,Fresh and Upgraded Only
6046,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,185504.0,530859.0,Fresh and Upgraded Only
6047,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,744222.0,938603.0,Fresh and Upgraded Only
6048,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Mechanical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,594791.0,594791.0,Fresh and Upgraded Only
6049,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,940021.0,1296857.0,Fresh and Upgraded Only
6050,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Biotechnology,B.Tech,Home State,OPEN,Both Male and Female Seats,1096410.0,1096410.0,Fresh and Upgraded Only
6051,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,BC(Girl),Female Seats,946364.0,978642.0,Fresh and Upgraded Only
6052,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,BC,Both Male and Female Seats,613381.0,823917.0,Fresh and Upgraded Only
6053,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,EWS(GL),Female Seats,823819.0,823819.0,Fresh and Upgraded Only
6054,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,694988.0,770651.0,Fresh and Upgraded Only
6055,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,OPEN(GIRL),Female Seats,558329.0,558329.0,Fresh and Upgraded Only
6056,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,OPEN,Both Male and Female Seats,223842.0,575109.0,Fresh and Upgraded Only
6057,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,Home State,SC,Both Male and Female Seats,758709.0,865109.0,Fresh and Upgraded Only
6058,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC(Girl),Female Seats,686902.0,686902.0,Fresh and Upgraded Only
6059,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,BC,Both Male and Female Seats,497092.0,699777.0,Fresh and Upgraded Only
6060,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(GL),Female Seats,694469.0,694469.0,Fresh and Upgraded Only
6061,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,685747.0,768496.0,Fresh and Upgraded Only
6062,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN(GIRL),Female Seats,568572.0,662877.0,Fresh and Upgraded Only
6063,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,EWS(AF),Both Male and Female Seats,219050.0,219050.0,Fresh and Upgraded Only
6064,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,OPEN,Both Male and Female Seats,220804.0,492470.0,Fresh and Upgraded Only
6065,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,Home State,SC,Both Male and Female Seats,678412.0,1075173.0,Fresh and Upgraded Only
6066,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Automotion & Robotics,B.Tech,Home State,BC(Girl),Female Seats,1208090.0,1208090.0,Fresh and Upgraded Only
6067,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Automotion & Robotics,B.Tech,Home State,BC,Both Male and Female Seats,881730.0,1327411.0,Fresh and Upgraded Only
6068,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Automotion & Robotics,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,888395.0,1309731.0,Fresh and Upgraded Only
6069,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Automotion & Robotics,B.Tech,Home State,OPEN(GIRL),Female Seats,652593.0,739690.0,Fresh and Upgraded Only
6070,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Automotion & Robotics,B.Tech,Home State,OPEN,Both Male and Female Seats,649352.0,866000.0,Fresh and Upgraded Only
6071,Round 2,"Khwaja Moinuddin Chishti Language University, Lucknow",Automotion & Robotics,B.Tech,Home State,ST,Both Male and Female Seats,1137784.0,1137784.0,Fresh and Upgraded Only
6072,Round 2,"Lucknow University, Lucknow",Civil Engineering,B.Tech,Home State,BC(Girl),Female Seats,308515.0,308515.0,Fresh and Upgraded Only
6073,Round 2,"Lucknow University, Lucknow",Civil Engineering,B.Tech,Home State,BC,Both Male and Female Seats,247144.0,274124.0,Fresh and Upgraded Only
6074,Round 2,"Lucknow University, Lucknow",Civil Engineering,B.Tech,Home State,EWS(GL),Female Seats,359345.0,359345.0,Fresh and Upgraded Only
6075,Round 2,"Lucknow University, Lucknow",Civil Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,245505.0,283588.0,Fresh and Upgraded Only
6076,Round 2,"Lucknow University, Lucknow",Civil Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,255707.0,297190.0,Fresh and Upgraded Only
6077,Round 2,"Lucknow University, Lucknow",Civil Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,215989.0,243828.0,Fresh and Upgraded Only
6078,Round 2,"Lucknow University, Lucknow",Civil Engineering,B.Tech,Home State,SC(Girl),Female Seats,707980.0,707980.0,Fresh and Upgraded Only
6079,Round 2,"Lucknow University, Lucknow",Civil Engineering,B.Tech,Home State,SC,Both Male and Female Seats,367039.0,504523.0,Fresh and Upgraded Only
6080,Round 2,"Lucknow University, Lucknow",Civil Engineering,B.Tech,Home State,ST,Both Male and Female Seats,556858.0,556858.0,Fresh and Upgraded Only
6081,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,BC(AF),Both Male and Female Seats,271226.0,271226.0,Fresh and Upgraded Only
6082,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,BC(Girl),Female Seats,149557.0,161175.0,Fresh and Upgraded Only
6083,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,BC,Both Male and Female Seats,117699.0,137423.0,Fresh and Upgraded Only
6084,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,EWS(GL),Female Seats,140012.0,154061.0,Fresh and Upgraded Only
6085,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,126804.0,136693.0,Fresh and Upgraded Only
6086,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,131424.0,131424.0,Fresh and Upgraded Only
6087,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,93871.0,136626.0,Fresh and Upgraded Only
6088,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,82750.0,117539.0,Fresh and Upgraded Only
6089,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,SC(AF),Both Male and Female Seats,677858.0,1138438.0,Fresh and Upgraded Only
6090,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,SC(Girl),Female Seats,338897.0,338897.0,Fresh and Upgraded Only
6091,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,SC,Both Male and Female Seats,211001.0,348786.0,Fresh and Upgraded Only
6092,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,ST(Girl),Female Seats,691140.0,691140.0,Fresh and Upgraded Only
6093,Round 2,"Lucknow University, Lucknow",Computer Science and Engineering,B.Tech,Home State,ST,Both Male and Female Seats,575400.0,591911.0,Fresh and Upgraded Only
6094,Round 2,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,BC(AF),Both Male and Female Seats,356463.0,356463.0,Fresh and Upgraded Only
6095,Round 2,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,BC(Girl),Female Seats,224012.0,236437.0,Fresh and Upgraded Only
6096,Round 2,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,BC,Both Male and Female Seats,181670.0,200785.0,Fresh and Upgraded Only
6097,Round 2,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,EWS(AF),Both Male and Female Seats,987446.0,987446.0,Fresh and Upgraded Only
6098,Round 2,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,EWS(GL),Female Seats,223186.0,223186.0,Fresh and Upgraded Only
6099,Round 2,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,177216.0,180381.0,Fresh and Upgraded Only
6100,Round 2,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,272919.0,272919.0,Fresh and Upgraded Only
6101,Round 2,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,214106.0,220943.0,Fresh and Upgraded Only
6102,Round 2,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,154045.0,175976.0,Fresh and Upgraded Only
6103,Round 2,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,SC(Girl),Female Seats,540044.0,540044.0,Fresh and Upgraded Only
6104,Round 2,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,SC,Both Male and Female Seats,283028.0,461455.0,Fresh and Upgraded Only
6105,Round 2,"Lucknow University, Lucknow",Electrical Engineering,B.Tech,Home State,ST,Both Male and Female Seats,894556.0,894556.0,Fresh and Upgraded Only
6106,Round 2,"Lucknow University, Lucknow",Mechanical Engineering,B.Tech,Home State,BC(AF),Both Male and Female Seats,466182.0,466182.0,Fresh and Upgraded Only
6107,Round 2,"Lucknow University, Lucknow",Mechanical Engineering,B.Tech,Home State,BC(Girl),Female Seats,272326.0,278765.0,Fresh and Upgraded Only
6108,Round 2,"Lucknow University, Lucknow",Mechanical Engineering,B.Tech,Home State,BC,Both Male and Female Seats,215149.0,232680.0,Fresh and Upgraded Only
6109,Round 2,"Lucknow University, Lucknow",Mechanical Engineering,B.Tech,Home State,EWS(GL),Female Seats,299519.0,329422.0,Fresh and Upgraded Only
6110,Round 2,"Lucknow University, Lucknow",Mechanical Engineering,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,221116.0,240328.0,Fresh and Upgraded Only
6111,Round 2,"Lucknow University, Lucknow",Mechanical Engineering,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,304131.0,304131.0,Fresh and Upgraded Only
6112,Round 2,"Lucknow University, Lucknow",Mechanical Engineering,B.Tech,Home State,OPEN(GIRL),Female Seats,226461.0,271094.0,Fresh and Upgraded Only
6113,Round 2,"Lucknow University, Lucknow",Mechanical Engineering,B.Tech,Home State,OPEN,Both Male and Female Seats,169759.0,205229.0,Fresh and Upgraded Only
6114,Round 2,"Lucknow University, Lucknow",Mechanical Engineering,B.Tech,Home State,SC(Girl),Female Seats,583123.0,592051.0,Fresh and Upgraded Only
6115,Round 2,"Lucknow University, Lucknow",Mechanical Engineering,B.Tech,Home State,SC,Both Male and Female Seats,463773.0,500973.0,Fresh and Upgraded Only
6116,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,BC(AF),Both Male and Female Seats,291489.0,291489.0,Fresh and Upgraded Only
6117,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,BC(Girl),Female Seats,166781.0,189513.0,Fresh and Upgraded Only
6118,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,BC,Both Male and Female Seats,136136.0,151961.0,Fresh and Upgraded Only
6119,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,EWS(AF),Both Male and Female Seats,276244.0,276244.0,Fresh and Upgraded Only
6120,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,EWS(GL),Female Seats,164947.0,171623.0,Fresh and Upgraded Only
6121,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,137658.0,149002.0,Fresh and Upgraded Only
6122,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,OPEN(AF),Both Male and Female Seats,214407.0,248218.0,Fresh and Upgraded Only
6123,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,OPEN(GIRL),Female Seats,145984.0,161201.0,Fresh and Upgraded Only
6124,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,OPEN,Both Male and Female Seats,95654.0,134133.0,Fresh and Upgraded Only
6125,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,OPEN(PH),Both Male and Female Seats,1447431.0,1447431.0,Fresh and Upgraded Only
6126,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,SC(AF),Both Male and Female Seats,785751.0,919954.0,Fresh and Upgraded Only
6127,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,SC(Girl),Female Seats,450019.0,457744.0,Fresh and Upgraded Only
6128,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,SC,Both Male and Female Seats,283332.0,369528.0,Fresh and Upgraded Only
6129,Round 2,"Lucknow University, Lucknow",Computer Science & Engineering (Artificial Intelligence),B.Tech,Home State,ST,Both Male and Female Seats,587972.0,665796.0,Fresh and Upgraded Only
6130,Round 2,"Lucknow University, Lucknow",Electronics & Communication,B.Tech,Home State,BC(AF),Both Male and Female Seats,316285.0,316285.0,Fresh and Upgraded Only
6131,Round 2,"Lucknow University, Lucknow",Electronics & Communication,B.Tech,Home State,BC(Girl),Female Seats,195710.0,205399.0,Fresh and Upgraded Only
6132,Round 2,"Lucknow University, Lucknow",Electronics & Communication,B.Tech,Home State,BC,Both Male and Female Seats,156869.0,172163.0,Fresh and Upgraded Only
6133,Round 2,"Lucknow University, Lucknow",Electronics & Communication,B.Tech,Home State,EWS(GL),Female Seats,188897.0,188897.0,Fresh and Upgraded Only
6134,Round 2,"Lucknow University, Lucknow",Electronics & Communication,B.Tech,Home State,EWS(OPEN),Both Male and Female Seats,159306.0,166796.0,Fresh and Upgraded Only
6135,Round 2,"Lucknow University, Lucknow",Electronics & Communication,B.Tech,Home State,OPEN(AF),Both Male and Female Seats,248864.0,248864.0,Fresh and Upgraded Only
6136,Round 2,"Lucknow University, Lucknow",Electronics & Communication,B.Tech,Home State,OPEN(GIRL),Female Seats,142806.0,188421.0,Fresh and Upgraded Only
6137,Round 2,"Lucknow University, Lucknow",Electronics & Communication,B.Tech,Home State,OPEN,Both Male and Female Seats,78938.0,156708.0,Fresh and Upgraded Only
6138,Round 2,"Lucknow University, Lucknow",Electronics & Communication,B.Tech,Home State,SC(Girl),Female Seats,418579.0,436829.0,Fresh and Upgraded Only
6139,Round 2,"Lucknow University, Lucknow",Electronics & Communication,B.Tech,Home State,SC,Both Male and Female Seats,320868.0,408221.0,Fresh and Upgraded Only
6140,Round 2,"Lucknow University, Lucknow",Electronics & Communication,B.Tech,Home State,ST,Both Male and Female Seats,515936.0,887893.0,Fresh and Upgraded Only
6141,Round 2,"Sardar Vallabhbhai Patel University of Agriculture & Technology, Meerut",Computer Science,B.Tech,Home State,BC(Girl),Female Seats,474245.0,492210.0,Fresh and Upgraded Only
